,C0,C1,r,delta,theta,thetaG,alpha_0,alpha_1,beta_1,U_G,U_D,Gstrategy,Dstrategy,backfiring_flag,beta_0,U_pareto,U_pareto_dominates_anarchy,U_dominates_anarchy
2654,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.391315789473684,0.585,0.25,0.5,1.391315789473684,0.5409328947368421,0.23301274238227154,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.585,0,0,0
2655,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4249122807017542,0.585,0.25,0.5,1.4249122807017542,0.5577311403508771,0.19450350107725467,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.585,0,0,0
2656,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4585087719298244,0.585,0.25,0.5,1.4585087719298244,0.5745293859649123,0.15373681132656214,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.585,0,0,0
2657,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4921052631578946,0.585,0.25,0.5,1.4921052631578946,0.5913276315789473,0.11071267313019406,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.585,0,0,0
2658,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5257017543859648,0.585,0.25,0.5,1.5257017543859648,0.6081258771929825,0.06543108648815044,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.585,0,0,0
2659,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.559298245614035,0.585,0.25,0.5,1.559298245614035,0.6249241228070175,0.01789205140043104,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.585,0,0,0
2660,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5928947368421051,0.585,0.313809864265928,0.5638098642659279,1.5928947368421051,0.6376494996424165,2.5157884735449443e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,0.585001,0,0,0
2661,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6264912280701753,0.585,0.39271265792274246,0.6427126579227425,1.6264912280701753,0.6310162523052352,2.5708456317108386e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.5910689122246904,0,0,0
2662,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6600877192982455,0.585,0.39730227763228393,0.6473022776322839,1.6600877192982455,0.6170226805365732,2.5892041108921404e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6154861640336776,0,0,0
2663,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6936842105263157,0.585,0.40184653547524224,0.6518465354752423,1.6936842105263157,0.6016922362359154,2.607381141661591e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6399941395758312,0,0,0
2664,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7272807017543859,0.585,0.4063467504545586,0.6563467504545586,1.7272807017543859,0.5850159094399385,2.625382001797405e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6645902008452687,0,0,0
2665,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.760877192982456,0.585,0.41080417886404164,0.6608041788640416,1.760877192982456,0.5669849496761581,2.643211715502858e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6892718352543727,0,0,0
2666,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7944736842105262,0.585,0.41522001838456857,0.6652200183845686,1.7944736842105262,0.5475908537409273,2.660875073390301e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7140366474413891,0,0,0
2667,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8280701754385964,0.585,0.4195954118425607,0.6695954118425607,1.8280701754385964,0.5268253542685045,2.678376647580194e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7388823517534749,0,0,0
2668,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8616666666666666,0.585,0.4239314506641554,0.6739314506641554,1.8616666666666666,0.5046804090265535,2.6957208025812918e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7638067653383558,0,0,0
2669,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8952631578947368,0.585,0.4282291780546559,0.6782291780546559,1.8952631578947368,0.4811481908797759,2.7129117123880775e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.788807801785425,0,0,0
2670,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.928859649122807,0.585,0.4324895919295018,0.6824895919295018,1.928859649122807,0.45622107836899073,2.7299533678082355e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8138834652638033,0,0,0
2671,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9624561403508771,0.585,0.43671364762008946,0.6867136476200895,1.9624561403508771,0.4298916468579769,2.746849590451461e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8390318451106982,0,0,0
2672,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9960526315789473,0.585,0.4409022603752283,0.6909022603752283,1.9960526315789473,0.402152660204822,2.763604041611245e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8642511108284907,0,0,0
2673,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0296491228070175,0.585,0.4450563076767863,0.6950563076767863,2.0296491228070175,0.37299706291849033,2.780220230702568e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8895395074534449,0,0,0
2674,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.063245614035088,0.585,0.44917663138612135,0.6991766313861214,2.063245614035088,0.3424179727648564,2.796701525475953e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9148953512628452,0,0,0
2675,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.096842105263158,0.585,0.45326403973617063,0.7032640397361707,2.096842105263158,0.31040867378962433,2.813051158678803e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9403170257908166,0,0,0
2676,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.130438596491228,0.585,0.4573193091825484,0.7073193091825484,2.130438596491228,0.27696260972838105,2.8292722367151413e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.965802978126131,0,0,0
2677,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.164035087719298,0.585,0.46134318612566155,0.7113431861256616,2.164035087719298,0.24207337777660598,2.8453677443085468e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9913517154679751,0,0,0
2678,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.197631578947368,0.585,0.46533638851465897,0.715336388514659,2.197631578947368,0.2057347226947408,2.8613405536059844e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.01696180191805,0,0,0
2679,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2312280701754386,0.585,0.469299607342977,0.7192996073429769,2.2312280701754386,0.16794053122549046,2.8771934290627854e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0426318554894844,0,0,0
2680,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2648245614035085,0.585,0.4732335080443024,0.7232335080443024,2.2648245614035085,0.12868482680243032,2.8929290321055845e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0683605453149037,0,0,0
2681,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2984210526315785,0.585,0.47713873179694105,0.7271387317969411,2.2984210526315785,0.08796176453064142,2.908549927127524e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0941465890376962,0,0,0
2682,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.332017543859649,0.585,0.4810158967438299,0.7310158967438298,2.332017543859649,0.04576562642165927,2.924058586817324e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.119988750371989,0,0,0
2683,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3656140350877193,0.585,0.4848655991347676,0.7348655991347677,2.3656140350877193,0.002090816866416878,2.939457396378131e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.145885836818184,0,0,0
2684,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3992105263157892,0.585,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
2685,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.432807017543859,0.585,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
2686,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4664035087719296,0.585,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
2687,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,0.585,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
2688,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6,0.6,0.25,0.5,0.85,0.25250000000000006,0.55,$\beta_0=\theta_G$,unconstrained,0,0.6,0,0,0
2689,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6333333333333333,0.6,0.25,0.5,0.85,0.25250000000000006,0.55,$\beta_0=\theta_G$,unconstrained,0,0.6,0,0,0
2690,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6666666666666666,0.6,0.25,0.5,0.85,0.25250000000000006,0.55,$\beta_0=\theta_G$,unconstrained,0,0.6,0,0,0
2691,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7,0.6,0.25,0.5,0.85,0.25250000000000006,0.55,$\beta_0=\theta_G$,unconstrained,0,0.6,0,0,0
2692,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7333333333333333,0.6,0.25,0.5,0.85,0.25250000000000006,0.55,$\beta_0=\theta_G$,unconstrained,0,0.6,0,0,0
2693,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7666666666666666,0.6,0.25,0.5,0.85,0.25250000000000006,0.55,$\beta_0=\theta_G$,unconstrained,0,0.6,0,0,0
2694,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8,0.6,0.25,0.5,0.85,0.25250000000000006,0.55,$\beta_0=\theta_G$,unconstrained,0,0.6,0,0,0
2695,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8333333333333333,0.6,0.25,0.5,0.85,0.25250000000000006,0.55,$\beta_0=\theta_G$,unconstrained,0,0.6,0,0,0
2696,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8666666666666667,0.6,0.25,0.5,0.8666666666666667,0.26083333333333336,0.5497222222222222,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2697,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8999999999999999,0.6,0.25,0.5,0.8999999999999999,0.27749999999999997,0.5475,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2698,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9333333333333333,0.6,0.25,0.5,0.9333333333333333,0.2941666666666667,0.5430555555555555,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2699,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.9666666666666666,0.6,0.25,0.5,0.9666666666666666,0.3108333333333333,0.5363888888888889,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2700,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0,0.6,0.25,0.5,1.0,0.3275,0.5275,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2701,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0333333333333332,0.6,0.25,0.5,1.0333333333333332,0.3441666666666666,0.5163888888888889,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,1,0,0
2702,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.0666666666666667,0.6,0.25,0.5,1.0666666666666667,0.36083333333333334,0.5030555555555556,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2703,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1,0.6,0.25,0.5,1.1,0.37750000000000006,0.48749999999999993,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,1
2704,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1333333333333333,0.6,0.25,0.5,1.1333333333333333,0.39416666666666667,0.4697222222222222,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,1
2705,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.1666666666666665,0.6,0.25,0.5,1.1666666666666665,0.4108333333333333,0.4497222222222223,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,1
2706,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2,0.6,0.25,0.5,1.2,0.4275,0.4275,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,1
2707,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2333333333333334,0.6,0.25,0.5,1.2333333333333334,0.4441666666666667,0.4030555555555555,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,1
2708,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2666666666666666,0.6,0.25,0.5,1.2666666666666666,0.4608333333333333,0.3763888888888889,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,1
2709,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.2999999999999998,0.6,0.25,0.5,1.2999999999999998,0.4774999999999999,0.34750000000000014,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2710,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3333333333333333,0.6,0.25,0.5,1.3333333333333333,0.49416666666666664,0.31638888888888894,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2711,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.3666666666666667,0.6,0.25,0.5,1.3666666666666667,0.5108333333333334,0.2830555555555555,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2712,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4,0.6,0.25,0.5,1.4,0.5275,0.24750000000000005,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2713,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4333333333333333,0.6,0.25,0.5,1.4333333333333333,0.5441666666666667,0.20972222222222214,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2714,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.4666666666666668,0.6,0.25,0.5,1.4666666666666668,0.5608333333333334,0.169722222222222,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2715,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5,0.6,0.25,0.5,1.5,0.5775,0.12749999999999995,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2716,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5333333333333332,0.6,0.25,0.5,1.5333333333333332,0.5941666666666666,0.08305555555555566,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2717,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.5666666666666667,0.6,0.25,0.5,1.5666666666666667,0.6108333333333332,0.036388888888888804,$\beta_0=\theta_G$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6,0,0,0
2718,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6,0.6,0.2750010000000008,0.5250010000000007,1.6,0.6268737499980002,2.499999000482589e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,0.600001,0,0,0
2719,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6333333333333333,0.6,0.3772232222222221,0.627223222222222,1.6333333333333333,0.6279797183930618,2.566665666670076e-06,"$U_D=0, \beta_0=\theta_G$","constrained $\beta_1=max(\beta_0,\theta)$",0,0.600001,0,0,0
2720,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.6666666666666665,0.6,0.39819567473949957,0.6481956747394996,1.6666666666666665,0.6141261845486733,2.59277769898425e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6202783171876673,0,0,0
2721,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7000000000000002,0.6,0.40269585164820987,0.6526958516482099,1.7000000000000002,0.5986602530515566,2.6107784065754203e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6446112967035804,0,0,0
2722,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7333333333333334,0.6,0.4071529101064816,0.6571529101064816,1.7333333333333334,0.581867802025625,2.628606640575626e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6690305131203702,0,0,0
2723,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7666666666666666,0.6,0.4115680662821172,0.6615680662821172,1.7666666666666666,0.5637403303665811,2.646267265316027e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.6935335341024322,0,0,0
2724,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.7999999999999998,0.6,0.4159424802251159,0.6659424802251159,1.7999999999999998,0.5442695745299347,2.6637649208627323e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.718118039549768,0,0,0
2725,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8333333333333335,0.6,0.4202772594273528,0.6702772594273527,1.8333333333333335,0.5234474976684138,2.681104037893789e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7427818144786279,0,0,0
2726,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.8666666666666667,0.6,0.42457346209710245,0.6745734620971024,1.8666666666666667,0.5012662794523159,2.6982888485793666e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7675227424724618,0,0,0
2727,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9,0.6,0.4288321001758386,0.6788321001758386,1.9,0.47771830651855396,2.715323400792613e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.7923387996483227,0,0,0
2728,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9333333333333331,0.6,0.4330541421216766,0.6830541421216766,1.9333333333333331,0.4527961634993489,2.7322115685457504e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8172280490899799,0,0,0
2729,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,1.9666666666666668,0.6,0.4372405154811488,0.6872405154811487,1.9666666666666668,0.42649262458610027,2.7489570619820825e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8421886357043692,0,0,0
2730,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0,0.6,0.44139210926865935,0.6913921092686593,2.0,0.3988006455880758,2.765563437145957e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8672187814626813,0,0,0
2731,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.033333333333333,0.6,0.44550977617091087,0.6955097761709108,2.033333333333333,0.369713356449214,2.782034105086595e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.8923167809915115,0,0,0
2732,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.0666666666666664,0.6,0.44959433459178444,0.6995943345917844,2.0666666666666664,0.3392240541896163,2.7983723382973835e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9174809974830975,0,0,0
2733,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1,0.6,0.45364657055156443,0.7036465705515644,2.1,0.3073261962412279,2.814581282484241e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9427098588968712,0,0,0
2734,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1333333333333333,0.6,0.45766723945299126,0.7076672394529913,2.1333333333333333,0.2740133941498506,2.8306639576758386e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9680018544273508,0,0,0
2735,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.1666666666666665,0.6,0.4616570677253801,0.7116570677253802,2.1666666666666665,0.23927940761799182,2.8466232708801442e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,0.9933555312159063,0,0,0
2736,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2,0.6,0.4656167543569402,0.7156167543569403,2.2,0.20311813886520014,2.8624620171946447e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0187694912861196,0,0,0
2737,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2333333333333334,0.6,0.4695469723244474,0.7195469723244474,2.2333333333333334,0.1655236272844529,2.878182889354264e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0442423886844385,0,0,0
2738,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.2666666666666666,0.6,0.47344836992855305,0.723448369928553,2.2666666666666666,0.12649004437491285,2.8937884795077196e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0697729268095604,0,0,0
2739,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3,0.6,0.4773215720422296,0.7273215720422296,2.3,0.0860116889329352,2.909281288099308e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.0953598559155406,0,0,0
2740,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3333333333333335,0.6,0.481167181279162,0.731167181279162,2.3333333333333335,0.044082982484658695,2.924663725201171e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1210019707750094,0,0,0
2741,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.3666666666666667,0.6,0.4849857790882714,0.7349857790882715,2.3666666666666667,0.000698464944784094,2.9399381162864557e-06,$U_D=0$,"constrained $\beta_1=max(\beta_0,\theta)$",0,1.1466981084901238,0,0,0
2742,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.4,0.6,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
2743,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.433333333333333,0.6,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
2744,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.466666666666667,0.6,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
2745,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,2.5,0.6,-0.1,-0.1,-0.1,-0.1,-0.1,abstain,abstain,1,-0.1,0,0,0
2746,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.615,0.615,0.25,0.5,0.865,0.24177500000000002,0.5575,$\beta_0=\theta_G$,unconstrained,0,0.615,0,0,0
2747,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6480701754385965,0.615,0.25,0.5,0.865,0.24177500000000002,0.5575,$\beta_0=\theta_G$,unconstrained,0,0.615,0,0,0
2748,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.6811403508771929,0.615,0.25,0.5,0.865,0.24177500000000002,0.5575,$\beta_0=\theta_G$,unconstrained,0,0.615,0,0,0
2749,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7142105263157894,0.615,0.25,0.5,0.865,0.24177500000000002,0.5575,$\beta_0=\theta_G$,unconstrained,0,0.615,0,0,0
2750,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.747280701754386,0.615,0.25,0.5,0.865,0.24177500000000002,0.5575,$\beta_0=\theta_G$,unconstrained,0,0.615,0,0,0
2751,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.7803508771929825,0.615,0.25,0.5,0.865,0.24177500000000002,0.5575,$\beta_0=\theta_G$,unconstrained,0,0.615,0,0,0
2752,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8134210526315789,0.615,0.25,0.5,0.865,0.24177500000000002,0.5575,$\beta_0=\theta_G$,unconstrained,0,0.615,0,0,0
2753,"[[1 0]
 [0 1]]","[[1 0]
 [0 1]]",[1 1],0.5,0.8464912280701754,0.615,0.25,0.5,0.865,0.24177500000000002,0.5575,$\beta_0=\theta_G$,unconstrained,0,0.615,0,0,0
